#Datum,Uhrzeit,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Pdc3,Udc1,Udc2,Udc3,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Pdc3,Udc1,Udc2,Udc3,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Pdc3,Udc1,Udc2,Udc3,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Temp,Uac
15.08.16,06:45:00,1,244,67,3,0,106,102,81,396,386,437,235,2,260,67,3,0,106,104,95,395,386,395,235,3,249,66,3,0,103,107,84,392,394,418,235,4,377,114,3,0,276,129,511,481,229,5,196,51,3,0,113,109,554,554,235,6,115,35,3,0,68,76,616,619,235,7,205,53,3,0,115,129,558,551,235,8,301,91,3,0,261,96,527,605,235,9,148,40,3,0,98,86,401,410,234,10,167,51,1,0,118,65,391,274,21,234
15.08.16,06:40:00,1,187,47,3,0,86,81,59,403,395,455,235,2,189,46,3,0,86,85,59,396,388,442,235,3,187,45,3,0,83,87,58,394,403,442,235,4,294,83,3,0,226,93,508,503,229,5,141,35,3,0,81,84,581,591,235,6,95,26,3,0,59,64,614,608,235,7,142,36,3,0,81,97,596,572,235,8,243,67,3,0,210,85,529,593,235,9,99,28,3,0,73,59,427,440,234,10,124,37,1,0,92,47,382,235,21,235
15.08.16,06:35:00,1,136,32,3,0,62,57,52,429,421,442,236,2,138,31,3,0,64,65,46,414,402,445,235,3,134,30,3,0,61,62,47,416,428,432,235,4,226,60,3,0,179,69,515,562,229,5,101,24,3,0,56,66,601,601,235,6,74,18,3,0,51,51,610,602,235,7,106,25,3,0,65,75,598,588,235,8,181,47,3,0,155,74,566,571,235,9,75,20,3,0,56,48,443,440,235,10,93,27,1,0,73,36,384,225,20,234
15.08.16,06:30:00,1,99,21,3,0,47,44,42,438,419,432,236,2,92,20,3,0,44,44,34,439,427,439,236,3,95,19,3,0,44,47,37,431,432,427,235,4,177,41,3,0,136,61,528,539,229,5,70,16,3,0,42,47,598,608,236,6,50,12,3,0,40,36,610,602,235,7,75,16,3,0,51,56,592,594,235,8,143,32,3,0,125,63,566,555,235,9,58,14,3,0,45,39,441,432,235,10,69,19,1,0,54,30,358,225,20,235
15.08.16,06:25:00,1,63,13,3,0,35,30,30,438,419,434,236,2,63,12,3,0,34,33,26,439,422,432,236,3,63,12,3,0,32,36,27,433,429,426,235,4,137,27,3,0,107,49,521,542,229,5,41,10,3,0,23,34,605,606,236,6,30,8,3,0,30,23,608,602,235,7,43,10,3,0,35,38,597,602,236,8,105,21,3,0,99,48,564,567,236,9,40,9,3,0,37,31,436,428,235,10,55,14,1,0,42,26,327,217,20,235
15.08.16,06:20:00,1,31,8,3,0,22,18,19,442,418,436,236,2,36,7,3,0,22,23,18,439,419,425,235,3,33,7,3,0,21,23,19,430,433,421,235,4,99,16,3,0,77,38,531,531,229,5,25,7,3,0,20,20,584,605,235,6,21,6,3,0,25,19,597,587,235,7,27,7,3,0,26,30,588,589,235,8,72,12,3,0,72,39,561,557,235,9,21,6,3,0,26,21,438,427,234,10,42,9,1,0,34,22,328,218,20,234
15.08.16,06:15:00,1,25,5,3,0,17,16,17,427,391,418,236,2,21,4,3,0,15,17,17,435,409,405,236,3,22,4,3,0,17,18,17,409,419,398,235,4,66,8,3,0,51,31,537,511,229,5,22,5,3,0,19,19,553,582,236,6,19,4,3,0,25,19,576,564,235,7,23,5,3,0,24,29,562,556,236,8,50,6,3,0,58,31,535,541,236,9,13,0,3,0,22,17,423,413,235,10,32,6,1,0,29,19,316,211,19,235
15.08.16,06:10:00,1,15,3,3,0,12,10,12,407,384,407,188,2,13,0,3,0,11,12,13,414,390,384,212,3,12,0,3,0,11,12,10,390,391,383,188,4,18,2,3,0,16,8,562,557,103,5,16,0,3,0,16,18,516,552,236,6,10,0,3,0,14,10,564,558,153,7,11,3,3,0,13,17,556,543,153,8,14,2,3,0,19,9,558,566,106,9,8,0,3,0,17,14,402,397,211,10,18,3,1,0,19,12,331,221,19,234
15.08.16,06:05:00,1,0,0,1,0,0,0,0,278,406,420,0,2,0,0,1,0,0,0,0,297,402,409,0,3,0,0,1,0,0,0,0,408,252,392,0,4,0,0,1,0,0,0,560,568,0,5,0,0,2,0,0,0,571,336,0,6,0,0,1,0,0,0,203,573,0,7,0,0,1,0,0,0,571,352,0,8,0,0,1,0,0,0,565,575,0,9,0,0,1,0,0,0,246,419,0,10,0,0,7,0,0,0,386,260,19,234
15.08.16,06:00:00,1,0,0,1,0,0,0,0,162,379,394,0,2,0,0,1,0,0,0,0,153,371,379,0,3,0,0,1,0,0,0,0,258,341,358,0,4,0,0,1,0,0,0,449,537,0,5,0,0,1,0,0,0,475,309,0,6,0,0,1,0,0,0,240,535,0,7,0,0,1,0,0,0,232,521,0,8,0,0,1,0,0,0,505,541,0,9,0,0,1,0,0,0,208,396,0,10,0,0,7,0,0,0,374,253,19,234
15.08.16,05:55:00,1,0,0,1,0,0,0,0,194,338,341,0,2,0,0,1,0,0,0,0,201,321,322,0,3,0,0,1,0,0,0,0,168,325,308,0,4,0,0,1,0,0,0,378,375,0,5,0,0,1,0,0,0,338,426,0,6,0,0,1,0,0,0,226,389,0,7,0,0,1,0,0,0,136,478,0,8,0,0,1,0,0,0,181,488,0,9,0,0,1,0,0,0,136,347,0,10,0,0,0,0,0,0,0,0,0,0
15.08.16,05:50:00,1,0,0,1,0,0,0,0,199,225,225,0,2,0,0,1,0,0,0,0,135,238,238,0,3,0,0,1,0,0,0,0,88,129,128,0,4,0,0,1,0,0,0,17,75,0,5,0,0,1,0,0,0,24,68,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,53,72,0,9,0,0,1,0,0,0,11,11,0,10,0,0,0,0,0,0,0,0,0,0
15.08.16,05:45:00,1,0,0,1,0,0,0,0,121,0,0,0,2,0,0,1,0,0,0,0,115,0,0,0,3,0,0,1,0,0,0,0,0,83,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
15.08.16,05:40:00,1,0,0,1,0,0,0,0,98,55,0,0,2,0,0,1,0,0,0,0,58,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,17,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
