,cloudCover,dewPoint,humidity,icon,pressure,temp,visibility,windBearing,windSpeed
1525863600,0.75,51.1,0.77,partly-cloudy-day,1004.39,58.42,6.22,220,3.27
1525863900,0.76,51.18,0.78,partly-cloudy-day,1004.49,58.11,6.22,220,3.13
1525864200,0.77,51.26,0.79,partly-cloudy-day,1004.59,57.81,6.22,221,2.99
1525864500,0.78,51.33,0.8,partly-cloudy-day,1004.69,57.5,6.22,222,2.85
1525864800,0.79,51.4,0.81,partly-cloudy-day,1004.79,57.19,6.22,222,2.71
1525865100,0.8,51.46,0.82,partly-cloudy-day,1004.89,56.89,6.22,223,2.57
1525865400,0.81,51.52,0.83,partly-cloudy-day,1004.99,56.58,6.22,224,2.43
1525865700,0.82,51.57,0.84,partly-cloudy-day,1005.09,56.27,6.22,225,2.29
1525866000,0.83,51.61,0.85,partly-cloudy-day,1005.19,55.97,6.22,226,2.15
1525866300,0.84,51.65,0.86,partly-cloudy-day,1005.29,55.66,6.22,227,2.01
1525866600,0.85,51.69,0.87,partly-cloudy-day,1005.39,55.36,6.22,229,1.88
1525866900,0.86,51.72,0.89,partly-cloudy-day,1005.49,55.05,6.22,230,1.74
1525867200,0.88,51.75,0.9,partly-cloudy-day,1005.59,54.74,6.22,232,1.61
1525867500,0.87,51.9,0.9,partly-cloudy-day,1005.59,54.84,6.22,233,1.78
1525867800,0.87,52.06,0.9,partly-cloudy-day,1005.58,54.94,6.22,234,1.96
1525868100,0.87,52.21,0.9,partly-cloudy-day,1005.57,55.04,6.22,235,2.13
1525868400,0.86,52.37,0.9,partly-cloudy-day,1005.56,55.14,6.22,236,2.3
1525868700,0.86,52.52,0.91,partly-cloudy-day,1005.55,55.24,6.22,236,2.48
1525869000,0.86,52.67,0.91,partly-cloudy-day,1005.55,55.34,6.22,237,2.65
1525869300,0.85,52.83,0.91,partly-cloudy-day,1005.54,55.44,6.22,237,2.82
1525869600,0.85,52.98,0.91,partly-cloudy-day,1005.53,55.54,6.22,237,3.0
1525869900,0.85,53.13,0.91,partly-cloudy-day,1005.52,55.64,6.22,238,3.17
1525870200,0.84,53.29,0.91,partly-cloudy-day,1005.51,55.73,6.22,238,3.35
1525870500,0.84,53.44,0.92,partly-cloudy-day,1005.5,55.83,6.22,238,3.52
1525870800,0.84,53.59,0.92,partly-cloudy-day,1005.5,55.93,6.22,238,3.69
1525871100,0.83,53.58,0.92,partly-cloudy-day,1005.48,55.95,6.21,236,3.46
1525871400,0.82,53.57,0.92,partly-cloudy-day,1005.46,55.97,6.21,234,3.23
1525871700,0.82,53.55,0.92,partly-cloudy-day,1005.45,55.99,6.21,231,3.01
1525872000,0.81,53.54,0.91,partly-cloudy-day,1005.43,56.01,6.21,228,2.8
1525872300,0.8,53.52,0.91,partly-cloudy-day,1005.42,56.03,6.21,224,2.6
1525872600,0.79,53.51,0.91,partly-cloudy-day,1005.4,56.05,6.21,220,2.41
1525872900,0.79,53.49,0.91,partly-cloudy-day,1005.38,56.07,6.21,215,2.24
1525873200,0.78,53.48,0.91,partly-cloudy-day,1005.37,56.09,6.21,209,2.08
1525873500,0.77,53.47,0.91,partly-cloudy-day,1005.35,56.11,6.21,202,1.96
1525873800,0.76,53.45,0.91,partly-cloudy-day,1005.34,56.13,6.21,194,1.86
1525874100,0.76,53.44,0.91,partly-cloudy-day,1005.32,56.15,6.21,186,1.8
1525874400,0.75,53.42,0.9,partly-cloudy-day,1005.3,56.17,6.21,178,1.77
1525874700,0.75,53.38,0.9,partly-cloudy-day,1005.27,56.24,6.21,183,1.91
1525875000,0.75,53.34,0.9,partly-cloudy-day,1005.24,56.32,6.21,188,2.06
1525875300,0.75,53.31,0.89,partly-cloudy-day,1005.2,56.39,6.21,193,2.22
1525875600,0.75,53.27,0.89,partly-cloudy-day,1005.17,56.47,6.21,196,2.39
1525875900,0.75,53.22,0.89,partly-cloudy-day,1005.14,56.54,6.21,199,2.57
1525876200,0.75,53.18,0.88,partly-cloudy-day,1005.1,56.61,6.21,202,2.76
1525876500,0.75,53.14,0.88,partly-cloudy-day,1005.07,56.69,6.21,204,2.95
1525876800,0.75,53.1,0.88,partly-cloudy-day,1005.03,56.76,6.21,206,3.15
1525877100,0.75,53.06,0.87,partly-cloudy-day,1005.0,56.84,6.21,208,3.35
1525877400,0.75,53.02,0.87,partly-cloudy-day,1004.97,56.91,6.21,210,3.55
1525877700,0.75,52.97,0.86,partly-cloudy-day,1004.93,56.98,6.21,211,3.76
1525878000,0.75,52.93,0.86,partly-cloudy-day,1004.9,57.06,6.22,213,3.97
1525878300,0.75,52.93,0.86,partly-cloudy-day,1004.92,57.11,6.22,213,3.71
1525878600,0.75,52.92,0.86,partly-cloudy-day,1004.93,57.17,6.22,214,3.45
1525878900,0.75,52.92,0.86,partly-cloudy-day,1004.95,57.23,6.22,214,3.19
1525879200,0.75,52.92,0.85,partly-cloudy-day,1004.97,57.28,6.22,215,2.93
1525879500,0.75,52.92,0.85,partly-cloudy-day,1004.98,57.34,6.22,216,2.67
1525879800,0.75,52.92,0.85,partly-cloudy-day,1005.0,57.39,6.22,217,2.41
1525880100,0.75,52.92,0.85,partly-cloudy-day,1005.02,57.45,6.22,218,2.16
1525880400,0.75,52.91,0.85,partly-cloudy-day,1005.03,57.51,6.22,220,1.9
1525880700,0.75,52.91,0.84,partly-cloudy-day,1005.05,57.56,6.22,222,1.65
1525881000,0.75,52.91,0.84,partly-cloudy-day,1005.07,57.62,6.22,225,1.4
1525881300,0.75,52.91,0.84,partly-cloudy-day,1005.08,57.67,6.22,229,1.15
1525881600,0.75,52.9,0.84,partly-cloudy-day,1005.1,57.73,6.22,235,0.92
1525881900,0.75,52.92,0.84,partly-cloudy-day,1005.15,57.62,6.22,245,1.24
1525882200,0.75,52.94,0.85,partly-cloudy-day,1005.2,57.5,6.22,251,1.58
1525882500,0.75,52.95,0.85,partly-cloudy-day,1005.25,57.39,6.22,254,1.93
1525882800,0.75,52.96,0.86,partly-cloudy-day,1005.3,57.27,6.22,257,2.29
1525883100,0.75,52.98,0.86,partly-cloudy-day,1005.35,57.16,6.22,259,2.65
1525883400,0.75,52.99,0.86,partly-cloudy-day,1005.4,57.04,6.22,260,3.01
1525883700,0.75,53.0,0.87,partly-cloudy-day,1005.45,56.93,6.22,261,3.38
1525884000,0.75,53.02,0.87,partly-cloudy-day,1005.5,56.81,6.22,262,3.74
1525884300,0.75,53.03,0.87,partly-cloudy-day,1005.55,56.7,6.22,263,4.11
1525884600,0.75,53.04,0.88,partly-cloudy-night,1005.59,56.58,6.22,263,4.47
1525884900,0.75,53.05,0.88,partly-cloudy-night,1005.64,56.47,6.22,264,4.84
1525885200,0.75,53.06,0.89,partly-cloudy-night,1005.69,56.36,6.22,264,5.21
1525885500,0.76,53.06,0.89,partly-cloudy-night,1005.74,56.32,6.21,264,4.98
1525885800,0.77,53.06,0.89,partly-cloudy-night,1005.78,56.28,6.21,264,4.75
1525886100,0.77,53.06,0.89,partly-cloudy-night,1005.83,56.25,6.21,265,4.52
1525886400,0.78,53.06,0.89,partly-cloudy-night,1005.87,56.21,6.21,265,4.29
1525886700,0.79,53.06,0.89,partly-cloudy-night,1005.92,56.18,6.21,265,4.06
1525887000,0.8,53.06,0.89,partly-cloudy-night,1005.96,56.14,6.21,265,3.83
1525887300,0.8,53.06,0.9,partly-cloudy-night,1006.01,56.11,6.21,266,3.6
1525887600,0.81,53.06,0.9,partly-cloudy-night,1006.05,56.07,6.21,266,3.37
1525887900,0.82,53.07,0.9,partly-cloudy-night,1006.1,56.04,6.21,267,3.14
1525888200,0.83,53.07,0.9,partly-cloudy-night,1006.14,56.0,6.21,267,2.91
1525888500,0.83,53.07,0.9,partly-cloudy-night,1006.19,55.96,6.21,268,2.68
1525888800,0.84,53.07,0.9,partly-cloudy-night,1006.23,55.93,6.21,268,2.45
1525889100,0.83,53.04,0.9,partly-cloudy-night,1006.24,55.85,6.21,270,2.4
1525889400,0.83,53.0,0.9,partly-cloudy-night,1006.25,55.77,6.21,272,2.34
1525889700,0.82,52.97,0.91,partly-cloudy-night,1006.25,55.69,6.21,273,2.29
1525890000,0.81,52.94,0.91,partly-cloudy-night,1006.26,55.62,6.21,275,2.24
1525890300,0.8,52.91,0.91,partly-cloudy-night,1006.26,55.54,6.21,277,2.2
1525890600,0.8,52.88,0.91,partly-cloudy-night,1006.27,55.46,6.21,279,2.15
1525890900,0.79,52.84,0.91,partly-cloudy-night,1006.28,55.38,6.21,281,2.11
1525891200,0.78,52.81,0.91,partly-cloudy-night,1006.28,55.3,6.21,283,2.08
1525891500,0.77,52.78,0.91,partly-cloudy-night,1006.29,55.22,6.21,285,2.04
1525891800,0.77,52.75,0.92,partly-cloudy-night,1006.3,55.14,6.21,287,2.01
1525892100,0.76,52.72,0.92,partly-cloudy-night,1006.3,55.07,6.21,290,1.98
1525892400,0.75,52.68,0.92,partly-cloudy-night,1006.31,54.99,6.22,292,1.95
1525892700,0.74,52.61,0.92,partly-cloudy-night,1006.32,54.92,6.22,288,1.9
1525893000,0.73,52.53,0.92,partly-cloudy-night,1006.32,54.84,6.22,283,1.86
1525893300,0.73,52.46,0.92,partly-cloudy-night,1006.33,54.77,6.22,279,1.83
1525893600,0.72,52.39,0.92,partly-cloudy-night,1006.34,54.7,6.22,274,1.82
1525893900,0.71,52.31,0.92,partly-cloudy-night,1006.35,54.63,6.22,269,1.81
1525894200,0.7,52.24,0.92,partly-cloudy-night,1006.35,54.56,6.22,264,1.82
1525894500,0.7,52.16,0.92,partly-cloudy-night,1006.36,54.49,6.22,260,1.85
1525894800,0.69,52.09,0.92,partly-cloudy-night,1006.37,54.42,6.22,255,1.88
1525895100,0.68,52.01,0.92,partly-cloudy-night,1006.38,54.35,6.22,251,1.93
1525895400,0.67,51.94,0.92,partly-cloudy-night,1006.38,54.28,6.22,247,1.98
1525895700,0.67,51.87,0.92,partly-cloudy-night,1006.39,54.21,6.22,243,2.05
1525896000,0.66,51.79,0.92,partly-cloudy-night,1006.4,54.13,6.22,239,2.12
1525896300,0.65,51.81,0.92,partly-cloudy-night,1006.42,54.07,6.22,239,2.09
1525896600,0.64,51.82,0.92,partly-cloudy-night,1006.44,54.0,6.22,238,2.07
1525896900,0.63,51.84,0.93,partly-cloudy-night,1006.46,53.94,6.22,238,2.04
1525897200,0.63,51.85,0.93,partly-cloudy-night,1006.48,53.87,6.22,238,2.01
1525897500,0.62,51.87,0.93,partly-cloudy-night,1006.5,53.81,6.22,237,1.99
1525897800,0.61,51.88,0.93,partly-cloudy-night,1006.52,53.74,6.22,237,1.96
1525898100,0.6,51.9,0.94,partly-cloudy-night,1006.54,53.68,6.22,236,1.93
1525898400,0.6,51.91,0.94,partly-cloudy-night,1006.57,53.61,6.22,236,1.9
1525898700,0.59,51.93,0.94,partly-cloudy-night,1006.59,53.55,6.22,236,1.88
1525899000,0.58,51.94,0.94,partly-cloudy-night,1006.61,53.48,6.22,235,1.85
1525899300,0.57,51.95,0.95,partly-cloudy-night,1006.63,53.42,6.22,235,1.82
1525899600,0.56,51.97,0.95,partly-cloudy-night,1006.65,53.35,6.22,234,1.8
1525899900,0.58,51.95,0.95,partly-cloudy-night,1006.62,53.4,6.22,234,1.76
1525900200,0.59,51.94,0.95,partly-cloudy-night,1006.59,53.46,6.22,233,1.73
1525900500,0.61,51.93,0.94,partly-cloudy-night,1006.56,53.51,6.22,233,1.69
1525900800,0.63,51.91,0.94,partly-cloudy-night,1006.54,53.56,6.22,233,1.66
1525901100,0.64,51.9,0.94,partly-cloudy-night,1006.51,53.62,6.22,232,1.62
1525901400,0.66,51.88,0.94,partly-cloudy-night,1006.48,53.67,6.22,232,1.59
1525901700,0.67,51.87,0.93,partly-cloudy-night,1006.45,53.72,6.22,231,1.56
1525902000,0.69,51.85,0.93,partly-cloudy-night,1006.42,53.77,6.22,231,1.52
1525902300,0.7,51.84,0.93,partly-cloudy-night,1006.39,53.83,6.22,230,1.49
1525902600,0.72,51.82,0.93,partly-cloudy-night,1006.37,53.88,6.22,230,1.45
1525902900,0.73,51.81,0.92,partly-cloudy-night,1006.34,53.93,6.22,229,1.42
1525903200,0.75,51.79,0.92,partly-cloudy-night,1006.31,53.99,6.22,228,1.39
1525903500,0.73,51.72,0.92,partly-cloudy-night,1006.33,53.89,6.22,226,1.37
1525903800,0.72,51.64,0.92,partly-cloudy-night,1006.34,53.8,6.22,223,1.36
1525904100,0.7,51.57,0.92,partly-cloudy-night,1006.36,53.7,6.22,220,1.35
1525904400,0.69,51.49,0.93,partly-cloudy-night,1006.37,53.61,6.22,217,1.34
1525904700,0.67,51.42,0.93,partly-cloudy-night,1006.39,53.51,6.22,215,1.34
1525905000,0.66,51.34,0.93,partly-cloudy-night,1006.41,53.42,6.22,212,1.34
1525905300,0.64,51.27,0.93,partly-cloudy-night,1006.42,53.32,6.22,209,1.34
1525905600,0.63,51.19,0.93,partly-cloudy-night,1006.44,53.23,6.22,206,1.35
1525905900,0.61,51.12,0.93,partly-cloudy-night,1006.46,53.13,6.22,203,1.36
1525906200,0.6,51.04,0.93,partly-cloudy-night,1006.47,53.04,6.22,201,1.38
1525906500,0.58,50.97,0.93,partly-cloudy-night,1006.49,52.94,6.22,198,1.39
1525906800,0.57,50.89,0.93,partly-cloudy-night,1006.5,52.85,6.22,195,1.41
1525907100,0.56,50.9,0.93,partly-cloudy-night,1006.57,52.86,6.22,195,1.29
1525907400,0.56,50.91,0.93,partly-cloudy-night,1006.63,52.87,6.22,195,1.18
1525907700,0.55,50.91,0.93,partly-cloudy-night,1006.7,52.88,6.22,195,1.06
1525908000,0.55,50.92,0.93,partly-cloudy-night,1006.76,52.9,6.22,195,0.94
1525908300,0.54,50.93,0.93,partly-cloudy-night,1006.83,52.91,6.22,195,0.82
1525908600,0.54,50.94,0.93,partly-cloudy-night,1006.89,52.92,6.22,195,0.71
1525908900,0.53,50.95,0.93,partly-cloudy-night,1006.96,52.93,6.22,195,0.59
1525909200,0.52,50.95,0.93,partly-cloudy-night,1007.02,52.94,6.22,195,0.47
1525909500,0.52,50.96,0.93,partly-cloudy-night,1007.09,52.95,6.22,195,0.35
1525909800,0.51,50.97,0.93,partly-cloudy-night,1007.15,52.96,6.22,195,0.24
1525910100,0.51,50.98,0.93,partly-cloudy-night,1007.22,52.98,6.22,195,0.12
1525910400,0.5,50.99,0.93,partly-cloudy-night,1007.28,52.99,6.22,,0.0
1525910700,0.51,51.03,0.93,partly-cloudy-night,1007.26,52.95,6.22,180,0.04
1525911000,0.53,51.07,0.93,partly-cloudy-night,1007.25,52.92,6.22,180,0.08
1525911300,0.54,51.1,0.94,partly-cloudy-night,1007.23,52.89,6.22,180,0.12
1525911600,0.55,51.14,0.94,partly-cloudy-night,1007.22,52.85,6.22,180,0.16
1525911900,0.57,51.18,0.94,partly-cloudy-night,1007.2,52.82,6.22,180,0.2
1525912200,0.58,51.22,0.94,partly-cloudy-night,1007.19,52.79,6.22,180,0.24
1525912500,0.59,51.26,0.95,partly-cloudy-night,1007.17,52.75,6.22,180,0.28
1525912800,0.61,51.3,0.95,partly-cloudy-night,1007.16,52.72,6.22,180,0.32
1525913100,0.62,51.33,0.95,partly-cloudy-night,1007.14,52.69,6.22,180,0.36
1525913400,0.63,51.37,0.95,partly-cloudy-night,1007.13,52.65,6.22,180,0.4
1525913700,0.65,51.41,0.96,partly-cloudy-night,1007.11,52.62,6.22,180,0.44
1525914000,0.66,51.45,0.96,partly-cloudy-night,1007.1,52.58,6.22,180,0.48
1525914300,0.65,51.38,0.96,partly-cloudy-night,1007.09,52.48,6.22,177,0.51
1525914600,0.64,51.31,0.96,partly-cloudy-night,1007.08,52.37,6.22,175,0.55
1525914900,0.64,51.24,0.96,partly-cloudy-night,1007.07,52.26,6.22,172,0.58
1525915200,0.63,51.17,0.96,partly-cloudy-night,1007.06,52.15,6.22,170,0.61
1525915500,0.62,51.1,0.97,partly-cloudy-night,1007.06,52.04,6.22,168,0.65
1525915800,0.61,51.03,0.97,partly-cloudy-night,1007.05,51.93,6.22,167,0.69
1525916100,0.61,50.96,0.97,partly-cloudy-night,1007.04,51.82,6.22,165,0.72
1525916400,0.6,50.89,0.97,partly-cloudy-night,1007.03,51.72,6.22,164,0.76
1525916700,0.59,50.81,0.97,partly-cloudy-night,1007.03,51.61,6.22,163,0.8
1525917000,0.58,50.74,0.97,partly-cloudy-night,1007.02,51.5,6.22,162,0.83
1525917300,0.58,50.67,0.97,partly-cloudy-night,1007.01,51.39,6.22,161,0.87
1525917600,0.57,50.6,0.98,partly-cloudy-night,1007.0,51.28,6.22,160,0.91
1525917900,0.57,50.65,0.97,partly-cloudy-night,1006.99,51.34,6.06,157,0.86
1525918200,0.58,50.69,0.97,partly-cloudy-night,1006.99,51.39,5.9,154,0.81
1525918500,0.58,50.74,0.97,partly-cloudy-night,1006.98,51.45,5.75,151,0.77
1525918800,0.59,50.78,0.97,partly-cloudy-night,1006.97,51.5,5.59,147,0.72
1525919100,0.59,50.83,0.97,partly-cloudy-night,1006.96,51.56,5.44,142,0.69
1525919400,0.6,50.87,0.97,partly-cloudy-night,1006.95,51.61,5.28,138,0.65
1525919700,0.6,50.92,0.97,partly-cloudy-night,1006.95,51.67,5.12,132,0.62
1525920000,0.61,50.96,0.97,partly-cloudy-night,1006.94,51.72,4.97,126,0.6
1525920300,0.61,51.0,0.97,partly-cloudy-day,1006.93,51.78,4.81,120,0.58
1525920600,0.62,51.05,0.97,partly-cloudy-day,1006.92,51.83,4.66,114,0.57
1525920900,0.62,51.09,0.97,partly-cloudy-day,1006.92,51.89,4.5,107,0.57
1525921200,0.63,51.14,0.97,partly-cloudy-day,1006.91,51.94,4.35,100,0.58
1525921500,0.63,51.19,0.97,partly-cloudy-day,1006.92,52.0,4.29,100,0.53
1525921800,0.63,51.25,0.97,partly-cloudy-day,1006.92,52.05,4.24,100,0.48
1525922100,0.63,51.3,0.97,partly-cloudy-day,1006.93,52.1,4.19,100,0.43
1525922400,0.64,51.36,0.97,partly-cloudy-day,1006.94,52.16,4.14,100,0.39
1525922700,0.64,51.41,0.97,partly-cloudy-day,1006.95,52.21,4.09,100,0.34
1525923000,0.64,51.46,0.97,partly-cloudy-day,1006.95,52.26,4.04,100,0.29
1525923300,0.64,51.52,0.97,partly-cloudy-day,1006.96,52.32,3.99,100,0.24
1525923600,0.65,51.57,0.97,partly-cloudy-day,1006.97,52.37,3.94,100,0.19
1525923900,0.65,51.63,0.97,partly-cloudy-day,1006.98,52.42,3.88,100,0.14
1525924200,0.65,51.68,0.97,partly-cloudy-day,1006.99,52.48,3.83,100,0.1
1525924500,0.66,51.74,0.97,partly-cloudy-day,1006.99,52.53,3.78,100,0.05
1525924800,0.66,51.79,0.97,partly-cloudy-day,1007.0,52.58,3.73,,0.0
1525925100,0.66,51.78,0.96,partly-cloudy-day,1007.0,52.78,3.78,270,0.03
1525925400,0.66,51.77,0.96,partly-cloudy-day,1007.0,52.98,3.83,270,0.06
1525925700,0.66,51.75,0.95,partly-cloudy-day,1007.0,53.19,3.88,270,0.09
1525926000,0.66,51.74,0.94,partly-cloudy-day,1007.0,53.39,3.94,270,0.12
1525926300,0.66,51.72,0.93,partly-cloudy-day,1007.0,53.59,3.99,270,0.16
1525926600,0.66,51.7,0.93,partly-cloudy-day,1007.0,53.79,4.04,270,0.19
1525926900,0.66,51.68,0.92,partly-cloudy-day,1007.0,53.99,4.09,270,0.22
1525927200,0.66,51.65,0.91,partly-cloudy-day,1007.0,54.19,4.14,270,0.25
1525927500,0.66,51.63,0.9,partly-cloudy-day,1007.0,54.39,4.19,270,0.28
1525927800,0.66,51.6,0.9,partly-cloudy-day,1007.0,54.59,4.24,270,0.31
1525928100,0.66,51.57,0.89,partly-cloudy-day,1007.0,54.79,4.29,270,0.34
1525928400,0.66,51.54,0.88,partly-cloudy-day,1007.0,54.99,4.35,270,0.37
1525928700,0.67,51.53,0.87,partly-cloudy-day,1007.04,55.18,4.5,256,0.51
1525929000,0.67,51.51,0.87,partly-cloudy-day,1007.08,55.38,4.66,249,0.66
1525929300,0.68,51.5,0.86,partly-cloudy-day,1007.12,55.58,4.81,244,0.82
1525929600,0.69,51.48,0.85,partly-cloudy-day,1007.16,55.78,4.97,241,0.98
1525929900,0.7,51.47,0.85,partly-cloudy-day,1007.2,55.97,5.12,238,1.15
1525930200,0.7,51.45,0.84,partly-cloudy-day,1007.24,56.17,5.28,237,1.31
1525930500,0.71,51.42,0.83,partly-cloudy-day,1007.28,56.37,5.44,235,1.48
1525930800,0.72,51.4,0.83,partly-cloudy-day,1007.32,56.56,5.59,234,1.65
1525931100,0.73,51.37,0.82,partly-cloudy-day,1007.36,56.76,5.75,233,1.81
1525931400,0.73,51.35,0.81,partly-cloudy-day,1007.4,56.96,5.9,233,1.98
1525931700,0.74,51.32,0.81,partly-cloudy-day,1007.44,57.16,6.06,232,2.15
1525932000,0.75,51.29,0.8,partly-cloudy-day,1007.47,57.35,6.22,231,2.32
1525932300,0.74,51.23,0.79,partly-cloudy-day,1007.46,57.64,6.22,235,2.57
1525932600,0.73,51.16,0.78,partly-cloudy-day,1007.45,57.93,6.22,238,2.83
1525932900,0.73,51.1,0.77,partly-cloudy-day,1007.43,58.22,6.22,241,3.09
1525933200,0.72,51.02,0.76,partly-cloudy-day,1007.42,58.5,6.22,243,3.36
1525933500,0.71,50.94,0.75,partly-cloudy-day,1007.4,58.79,6.22,245,3.63
1525933800,0.7,50.86,0.74,partly-cloudy-day,1007.39,59.08,6.22,246,3.9
1525934100,0.7,50.77,0.73,partly-cloudy-day,1007.38,59.37,6.22,247,4.18
1525934400,0.69,50.68,0.72,partly-cloudy-day,1007.36,59.65,6.22,249,4.46
1525934700,0.68,50.58,0.71,partly-cloudy-day,1007.35,59.94,6.22,250,4.74
1525935000,0.67,50.47,0.7,partly-cloudy-day,1007.33,60.23,6.22,251,5.02
1525935300,0.67,50.36,0.69,partly-cloudy-day,1007.32,60.52,6.22,251,5.31
1525935600,0.66,50.24,0.68,partly-cloudy-day,1007.31,60.81,6.22,252,5.59
1525935900,0.66,50.23,0.68,partly-cloudy-day,1007.26,60.93,6.22,253,5.78
1525936200,0.66,50.21,0.67,partly-cloudy-day,1007.22,61.06,6.22,253,5.97
1525936500,0.66,50.19,0.67,partly-cloudy-day,1007.18,61.19,6.22,254,6.16
1525936800,0.66,50.17,0.67,partly-cloudy-day,1007.14,61.32,6.22,254,6.35
1525937100,0.66,50.15,0.66,partly-cloudy-day,1007.09,61.45,6.22,255,6.53
1525937400,0.66,50.13,0.66,partly-cloudy-day,1007.05,61.58,6.22,255,6.72
1525937700,0.66,50.11,0.66,partly-cloudy-day,1007.01,61.71,6.22,255,6.91
1525938000,0.66,50.09,0.65,partly-cloudy-day,1006.97,61.84,6.22,256,7.11
1525938300,0.66,50.06,0.65,partly-cloudy-day,1006.92,61.97,6.22,256,7.3
1525938600,0.66,50.04,0.65,partly-cloudy-day,1006.88,62.1,6.22,256,7.49
1525938900,0.66,50.01,0.64,partly-cloudy-day,1006.84,62.23,6.22,257,7.68
1525939200,0.66,49.99,0.64,partly-cloudy-day,1006.8,62.36,6.22,257,7.87
1525939500,0.67,49.97,0.64,partly-cloudy-day,1006.75,62.46,6.22,256,8.36
1525939800,0.68,49.95,0.63,partly-cloudy-day,1006.7,62.56,6.21,254,8.86
1525940100,0.69,49.93,0.63,partly-cloudy-day,1006.65,62.67,6.21,253,9.36
1525940400,0.71,49.91,0.63,partly-cloudy-day,1006.61,62.77,6.21,252,9.87
1525940700,0.72,49.89,0.63,partly-cloudy-day,1006.56,62.88,6.21,252,10.37
1525941000,0.73,49.87,0.62,partly-cloudy-day,1006.51,62.98,6.21,251,10.88
1525941300,0.74,49.85,0.62,partly-cloudy-day,1006.46,63.08,6.21,250,11.39
1525941600,0.75,49.82,0.62,partly-cloudy-day,1006.41,63.19,6.21,249,11.9
1525941900,0.77,49.8,0.61,partly-cloudy-day,1006.37,63.29,6.21,249,12.42
1525942200,0.78,49.78,0.61,partly-cloudy-day,1006.32,63.4,6.21,248,12.93
1525942500,0.79,49.75,0.61,partly-cloudy-day,1006.27,63.5,6.21,248,13.45
1525942800,0.8,49.73,0.61,partly-cloudy-day,1006.22,63.61,6.21,247,13.97
1525943100,0.8,49.78,0.61,partly-cloudy-day,1006.23,63.44,6.21,249,13.61
1525943400,0.79,49.84,0.62,partly-cloudy-day,1006.24,63.28,6.21,252,13.27
1525943700,0.79,49.89,0.62,partly-cloudy-day,1006.24,63.12,6.21,254,12.95
1525944000,0.78,49.94,0.62,partly-cloudy-day,1006.25,62.96,6.21,257,12.65
1525944300,0.78,49.99,0.63,partly-cloudy-day,1006.26,62.8,6.21,259,12.38
1525944600,0.78,50.04,0.63,partly-cloudy-day,1006.27,62.64,6.21,262,12.14
1525944900,0.77,50.08,0.64,partly-cloudy-day,1006.27,62.47,6.21,265,11.92
1525945200,0.77,50.13,0.64,partly-cloudy-day,1006.28,62.31,6.21,268,11.73
1525945500,0.76,50.17,0.65,partly-cloudy-day,1006.29,62.15,6.21,271,11.58
1525945800,0.76,50.21,0.65,partly-cloudy-day,1006.29,61.99,6.21,274,11.45
1525946100,0.75,50.25,0.66,partly-cloudy-day,1006.3,61.83,6.22,277,11.36
1525946400,0.75,50.29,0.66,partly-cloudy-day,1006.31,61.67,6.22,280,11.3
1525946700,0.76,50.26,0.66,partly-cloudy-day,1006.33,61.62,6.22,281,11.07
1525947000,0.76,50.24,0.66,partly-cloudy-day,1006.36,61.57,6.22,283,10.84
1525947300,0.77,50.21,0.66,partly-cloudy-day,1006.38,61.51,6.22,285,10.62
1525947600,0.78,50.19,0.66,partly-cloudy-day,1006.4,61.46,6.22,287,10.41
1525947900,0.79,50.16,0.67,partly-cloudy-day,1006.43,61.41,6.22,289,10.22
1525948200,0.79,50.14,0.67,partly-cloudy-day,1006.45,61.36,6.22,290,10.03
1525948500,0.8,50.11,0.67,partly-cloudy-day,1006.48,61.31,6.22,292,9.86
1525948800,0.81,50.09,0.67,partly-cloudy-day,1006.5,61.26,6.22,295,9.7
1525949100,0.82,50.06,0.67,partly-cloudy-day,1006.52,61.21,6.22,297,9.55
1525949400,0.82,50.04,0.67,partly-cloudy-day,1006.55,61.16,6.22,299,9.41
1525949700,0.83,50.01,0.67,partly-cloudy-day,1006.57,61.11,6.22,301,9.3
1525950000,0.84,49.99,0.67,partly-cloudy-day,1006.6,61.06,6.22,304,9.19
1525950300,0.83,49.75,0.66,partly-cloudy-day,1006.58,61.26,6.22,303,9.08
1525950600,0.82,49.51,0.65,partly-cloudy-day,1006.57,61.46,6.22,303,8.98
1525950900,0.82,49.26,0.64,partly-cloudy-day,1006.56,61.66,6.22,303,8.87
1525951200,0.81,49.0,0.63,partly-cloudy-day,1006.55,61.86,6.22,302,8.76
1525951500,0.8,48.73,0.62,partly-cloudy-day,1006.53,62.06,6.22,302,8.65
1525951800,0.79,48.46,0.61,partly-cloudy-day,1006.52,62.26,6.22,302,8.55
1525952100,0.79,48.18,0.6,partly-cloudy-day,1006.51,62.46,6.22,301,8.44
1525952400,0.78,47.89,0.58,partly-cloudy-day,1006.5,62.66,6.22,301,8.34
1525952700,0.77,47.6,0.57,partly-cloudy-day,1006.49,62.86,6.22,301,8.23
1525953000,0.76,47.29,0.56,partly-cloudy-day,1006.47,63.06,6.22,300,8.13
1525953300,0.76,46.98,0.55,partly-cloudy-day,1006.46,63.26,6.22,300,8.02
1525953600,0.75,46.65,0.54,partly-cloudy-day,1006.45,63.46,6.22,300,7.92
1525953900,0.74,46.63,0.54,partly-cloudy-day,1006.36,63.56,6.22,297,8.03
1525954200,0.72,46.62,0.54,partly-cloudy-day,1006.27,63.67,6.22,295,8.15
