,cloudCover,dewPoint,humidity,ozone,pressure,summary,temp,uvIndex,visibility,windBearing,windGust,windSpeed
2018-07-27 13:05:00,0.35,51.16,0.32,287.74,1008.94,,83.86,9,10.0,243,5.84,4.61
2018-07-27 13:10:00,0.35,51.23,0.32,287.86,1008.89,,84.04,9,10.0,248,5.81,4.54
2018-07-27 13:15:00,0.36,51.31,0.32,287.99,1008.84,,84.22,9,10.0,252,5.77,4.5
2018-07-27 13:20:00,0.36,51.38,0.32,288.11,1008.79,,84.41,9,10.0,257,5.74,4.48
2018-07-27 13:25:00,0.37,51.45,0.32,288.23,1008.74,,84.59,9,10.0,261,5.7,4.49
2018-07-27 13:30:00,0.38,51.53,0.32,288.35,1008.69,,84.77,9,10.0,266,5.67,4.54
2018-07-27 13:35:00,0.38,51.6,0.32,288.48,1008.64,,84.96,9,10.0,270,5.64,4.6
2018-07-27 13:40:00,0.39,51.67,0.32,288.6,1008.59,,85.14,9,10.0,275,5.6,4.7
2018-07-27 13:45:00,0.39,51.74,0.32,288.72,1008.54,,85.32,9,10.0,279,5.57,4.82
2018-07-27 13:50:00,0.4,51.81,0.31,288.84,1008.49,,85.51,8,10.0,282,5.53,4.96
2018-07-27 13:55:00,0.4,51.88,0.31,288.97,1008.44,,85.69,8,10.0,286,5.5,5.12
2018-07-27 14:00:00,0.41,51.96,0.31,289.09,1008.39,,85.87,8,10.0,289,5.47,5.31
2018-07-27 14:05:00,0.4,51.86,0.31,289.21,1008.33,,85.86,8,10.0,289,5.45,5.25
2018-07-27 14:10:00,0.4,51.77,0.31,289.33,1008.27,,85.85,8,10.0,289,5.43,5.2
2018-07-27 14:15:00,0.4,51.68,0.31,289.45,1008.22,,85.84,8,10.0,289,5.42,5.14
2018-07-27 14:20:00,0.4,51.59,0.31,289.56,1008.16,,85.83,7,10.0,289,5.4,5.09
2018-07-27 14:25:00,0.39,51.5,0.31,289.68,1008.1,,85.81,7,10.0,289,5.39,5.03
2018-07-27 14:30:00,0.39,51.41,0.31,289.8,1008.05,,85.8,7,10.0,289,5.37,4.97
2018-07-27 14:35:00,0.39,51.32,0.31,289.92,1007.99,,85.79,7,10.0,289,5.35,4.92
2018-07-27 14:40:00,0.38,51.22,0.31,290.04,1007.93,,85.78,7,10.0,289,5.34,4.86
2018-07-27 14:45:00,0.38,51.13,0.3,290.16,1007.87,,85.77,7,10.0,289,5.32,4.81
2018-07-27 14:50:00,0.38,51.04,0.3,290.28,1007.82,,85.75,6,10.0,289,5.3,4.75
2018-07-27 14:55:00,0.37,50.95,0.3,290.4,1007.76,,85.74,6,10.0,289,5.29,4.7
2018-07-27 15:00:00,0.37,50.85,0.3,290.51,1007.7,,85.73,6,10.0,289,5.27,4.64
2018-07-27 15:05:00,0.4,50.76,0.3,290.38,1007.67,,85.8,6,10.0,287,5.29,4.11
2018-07-27 15:10:00,0.42,50.66,0.3,290.26,1007.64,,85.88,5,10.0,284,5.32,3.59
2018-07-27 15:15:00,0.45,50.56,0.3,290.13,1007.6,,85.95,5,10.0,281,5.34,3.08
2018-07-27 15:20:00,0.47,50.46,0.29,290,1007.57,,86.02,5,10.0,275,5.36,2.58
2018-07-27 15:25:00,0.5,50.36,0.29,289.87,1007.53,,86.09,5,10.0,268,5.38,2.12
2018-07-27 15:30:00,0.52,50.26,0.29,289.74,1007.5,,86.17,4,10.0,256,5.41,1.71
2018-07-27 15:35:00,0.55,50.16,0.29,289.61,1007.47,,86.24,4,10.0,239,5.43,1.41
2018-07-27 15:40:00,0.58,50.06,0.29,289.48,1007.43,,86.31,4,10.0,216,5.45,1.29
2018-07-27 15:45:00,0.6,49.95,0.29,289.35,1007.4,,86.39,4,10.0,193,5.47,1.4
2018-07-27 15:50:00,0.63,49.85,0.28,289.22,1007.37,,86.46,3,10.0,175,5.49,1.69
2018-07-27 15:55:00,0.65,49.74,0.28,289.09,1007.33,,86.53,3,10.0,163,5.52,2.09
2018-07-27 16:00:00,0.68,49.64,0.28,288.96,1007.3,,86.6,3,10.0,156,5.54,2.55
2018-07-27 16:05:00,0.68,49.55,0.28,289.01,1007.29,,86.51,3,10.0,166,5.58,2.06
2018-07-27 16:10:00,0.68,49.46,0.28,289.07,1007.28,,86.42,3,10.0,181,5.62,1.67
2018-07-27 16:15:00,0.68,49.38,0.28,289.12,1007.27,,86.32,3,10.0,204,5.66,1.46
2018-07-27 16:20:00,0.67,49.29,0.28,289.17,1007.27,,86.23,2,10.0,228,5.71,1.51
2018-07-27 16:25:00,0.67,49.21,0.28,289.22,1007.26,,86.13,2,10.0,248,5.75,1.81
2018-07-27 16:30:00,0.67,49.12,0.28,289.28,1007.25,,86.04,2,10.0,261,5.79,2.25
2018-07-27 16:35:00,0.67,49.03,0.28,289.33,1007.24,,85.94,2,10.0,270,5.83,2.77
2018-07-27 16:40:00,0.67,48.95,0.28,289.38,1007.23,,85.85,2,10.0,275,5.88,3.33
2018-07-27 16:45:00,0.67,48.86,0.28,289.43,1007.22,,85.76,2,10.0,279,5.92,3.92
2018-07-27 16:50:00,0.67,48.78,0.28,289.48,1007.22,,85.66,2,10.0,282,5.96,4.52
2018-07-27 16:55:00,0.67,48.69,0.28,289.54,1007.21,,85.57,2,10.0,285,6,5.13
2018-07-27 17:00:00,0.67,48.6,0.28,289.59,1007.2,,85.47,2,10.0,286,6.05,5.74
2018-07-27 17:05:00,0.67,48.61,0.28,289.66,1007.22,,85.27,1,10.0,282,6.17,5.65
2018-07-27 17:10:00,0.67,48.62,0.28,289.74,1007.23,,85.08,1,10.0,278,6.29,5.59
2018-07-27 17:15:00,0.67,48.62,0.29,289.82,1007.25,,84.88,1,10.0,274,6.41,5.56
2018-07-27 17:20:00,0.67,48.62,0.29,289.89,1007.26,,84.68,1,10.0,270,6.53,5.56
2018-07-27 17:25:00,0.67,48.63,0.29,289.97,1007.28,,84.49,1,10.0,265,6.65,5.59
2018-07-27 17:30:00,0.67,48.63,0.29,290.04,1007.29,,84.29,1,10.0,261,6.77,5.65
2018-07-27 17:35:00,0.67,48.63,0.29,290.12,1007.31,,84.09,1,10.0,257,6.89,5.74
2018-07-27 17:40:00,0.67,48.62,0.29,290.19,1007.33,,83.9,1,10.0,253,7.02,5.86
2018-07-27 17:45:00,0.67,48.62,0.3,290.27,1007.34,,83.7,1,10.0,249,7.14,6.01
2018-07-27 17:50:00,0.67,48.62,0.3,290.34,1007.36,,83.5,1,10.0,246,7.26,6.18
2018-07-27 17:55:00,0.67,48.61,0.3,290.42,1007.37,,83.31,1,10.0,242,7.38,6.38
2018-07-27 18:00:00,0.66,48.61,0.3,290.49,1007.39,,83.11,1,10.0,239,7.5,6.59
2018-07-27 18:05:00,0.68,48.9,0.31,290.6,1007.43,,82.88,1,10.0,245,7.55,6.3
2018-07-27 18:10:00,0.7,49.18,0.31,290.72,1007.48,,82.64,1,10.0,250,7.59,6.06
2018-07-27 18:15:00,0.71,49.45,0.32,290.83,1007.52,,82.41,1,10.0,256,7.64,5.89
2018-07-27 18:20:00,0.73,49.72,0.32,290.94,1007.57,,82.18,1,10.0,263,7.68,5.79
2018-07-27 18:25:00,0.74,49.98,0.33,291.05,1007.61,,81.95,1,10.0,269,7.73,5.76
2018-07-27 18:30:00,0.76,50.23,0.34,291.16,1007.66,,81.71,0,10.0,276,7.77,5.81
2018-07-27 18:35:00,0.78,50.47,0.34,291.28,1007.7,,81.48,0,10.0,282,7.82,5.94
2018-07-27 18:40:00,0.79,50.71,0.35,291.39,1007.75,,81.25,0,10.0,288,7.86,6.13
2018-07-27 18:45:00,0.81,50.94,0.35,291.5,1007.79,,81.01,0,10.0,294,7.91,6.38
2018-07-27 18:50:00,0.82,51.16,0.36,291.61,1007.84,,80.78,0,10.0,299,7.95,6.69
2018-07-27 18:55:00,0.84,51.37,0.36,291.72,1007.88,,80.55,0,10.0,303,8,7.05
2018-07-27 19:00:00,0.86,51.58,0.37,291.84,1007.93,,80.31,0,10.0,308,8.04,7.45
2018-07-27 19:05:00,0.83,51.87,0.38,291.96,1007.97,,80.15,0,10.0,312,8.09,7.26
2018-07-27 19:10:00,0.81,52.15,0.38,292.08,1008.02,,79.99,0,10.0,316,8.14,7.11
2018-07-27 19:15:00,0.79,52.42,0.39,292.2,1008.07,,79.82,0,10.0,320,8.18,7.01
2018-07-27 19:20:00,0.76,52.69,0.39,292.32,1008.11,,79.66,0,10.0,325,8.23,6.94
2018-07-27 19:25:00,0.74,52.95,0.4,292.44,1008.16,,79.49,0,10.0,329,8.28,6.92
2018-07-27 19:30:00,0.72,53.2,0.4,292.56,1008.21,,79.33,0,10.0,334,8.32,6.94
2018-07-27 19:35:00,0.7,53.45,0.41,292.69,1008.25,,79.17,0,10.0,339,8.37,7.01
2018-07-27 19:40:00,0.67,53.69,0.42,292.81,1008.3,,79.0,0,10.0,343,8.42,7.12
2018-07-27 19:45:00,0.65,53.93,0.42,292.93,1008.35,,78.84,0,10.0,347,8.46,7.27
2018-07-27 19:50:00,0.63,54.16,0.43,293.05,1008.39,,78.67,0,10.0,351,8.51,7.46
2018-07-27 19:55:00,0.6,54.39,0.43,293.17,1008.44,,78.51,0,10.0,355,8.56,7.69
2018-07-27 20:00:00,0.58,54.61,0.44,293.29,1008.49,,78.35,0,10.0,359,8.6,7.94
2018-07-27 20:05:00,0.57,54.64,0.44,293.39,1008.55,,78.08,0,10.0,357,8.58,7.84
2018-07-27 20:10:00,0.56,54.67,0.45,293.48,1008.62,,77.81,0,10.0,356,8.56,7.74
2018-07-27 20:15:00,0.56,54.69,0.45,293.58,1008.68,,77.55,0,10.0,355,8.55,7.64
2018-07-27 20:20:00,0.55,54.71,0.46,293.67,1008.75,,77.28,0,10.0,353,8.53,7.54
2018-07-27 20:25:00,0.54,54.72,0.46,293.77,1008.81,,77.02,0,10.0,352,8.51,7.46
2018-07-27 20:30:00,0.53,54.74,0.47,293.86,1008.88,,76.75,0,10.0,350,8.49,7.37
2018-07-27 20:35:00,0.53,54.75,0.47,293.95,1008.95,,76.49,0,10.0,349,8.47,7.29
2018-07-27 20:40:00,0.52,54.76,0.47,294.05,1009.01,,76.22,0,10.0,347,8.45,7.22
2018-07-27 20:45:00,0.51,54.76,0.48,294.14,1009.08,,75.96,0,10.0,346,8.43,7.15
2018-07-27 20:50:00,0.5,54.77,0.48,294.24,1009.14,,75.69,0,10.0,344,8.41,7.09
2018-07-27 20:55:00,0.5,54.77,0.49,294.33,1009.21,,75.43,0,10.0,342,8.39,7.03
2018-07-27 21:00:00,0.49,54.77,0.49,294.43,1009.27,,75.16,0,10.0,341,8.37,6.98
2018-07-27 21:05:00,0.49,54.81,0.5,293.9,1009.29,,74.98,0,10.0,341,8.32,7.02
2018-07-27 21:10:00,0.49,54.84,0.5,293.37,1009.3,,74.79,0,10.0,341,8.27,7.06
2018-07-27 21:15:00,0.49,54.88,0.5,292.85,1009.31,,74.61,0,10.0,342,8.22,7.1
2018-07-27 21:20:00,0.5,54.91,0.51,292.32,1009.32,,74.42,0,10.0,342,8.17,7.13
2018-07-27 21:25:00,0.5,54.94,0.51,291.79,1009.33,,74.24,0,10.0,342,8.12,7.17
2018-07-27 21:30:00,0.5,54.97,0.51,291.27,1009.34,,74.06,0,10.0,342,8.07,7.21
2018-07-27 21:35:00,0.5,55.0,0.52,290.74,1009.35,,73.87,0,10.0,343,8.02,7.25
2018-07-27 21:40:00,0.5,55.03,0.52,290.21,1009.36,,73.69,0,10.0,343,7.97,7.29
2018-07-27 21:45:00,0.51,55.06,0.53,289.69,1009.37,,73.51,0,10.0,343,7.92,7.33
2018-07-27 21:50:00,0.51,55.08,0.53,289.16,1009.38,,73.32,0,10.0,344,7.87,7.37
2018-07-27 21:55:00,0.51,55.1,0.53,288.63,1009.39,,73.14,0,10.0,344,7.82,7.41
2018-07-27 22:00:00,0.51,55.13,0.54,288.11,1009.41,,72.95,0,10.0,344,7.77,7.45
2018-07-27 22:05:00,0.5,55.16,0.54,288.1,1009.43,,72.78,0,10.0,342,7.73,7.19
2018-07-27 22:10:00,0.49,55.19,0.54,288.09,1009.46,,72.61,0,10.0,340,7.69,6.95
2018-07-27 22:15:00,0.48,55.22,0.55,288.09,1009.48,,72.44,0,10.0,337,7.65,6.72
2018-07-27 22:20:00,0.47,55.25,0.55,288.08,1009.51,,72.27,0,10.0,335,7.61,6.5
2018-07-27 22:25:00,0.46,55.28,0.56,288.08,1009.53,,72.09,0,10.0,332,7.57,6.3
2018-07-27 22:30:00,0.45,55.31,0.56,288.07,1009.56,,71.92,0,10.0,329,7.53,6.11
2018-07-27 22:35:00,0.44,55.33,0.56,288.06,1009.58,,71.75,0,10.0,326,7.49,5.93
2018-07-27 22:40:00,0.43,55.36,0.57,288.06,1009.61,,71.58,0,10.0,323,7.45,5.77
2018-07-27 22:45:00,0.42,55.38,0.57,288.05,1009.63,,71.41,0,10.0,320,7.4,5.64
2018-07-27 22:50:00,0.4,55.4,0.57,288.04,1009.66,,71.23,0,10.0,316,7.36,5.52
2018-07-27 22:55:00,0.39,55.42,0.58,288.04,1009.68,,71.06,0,10.0,312,7.32,5.43
2018-07-27 23:00:00,0.38,55.44,0.58,288.03,1009.71,,70.89,0,10.0,309,7.28,5.36
2018-07-27 23:05:00,0.39,55.47,0.58,288.04,1009.72,,70.81,0,10.0,310,7.23,5.27
2018-07-27 23:10:00,0.4,55.49,0.59,288.05,1009.73,,70.74,0,10.0,312,7.18,5.19
2018-07-27 23:15:00,0.41,55.52,0.59,288.05,1009.74,,70.66,0,10.0,314,7.13,5.11
2018-07-27 23:20:00,0.42,55.55,0.59,288.06,1009.76,,70.59,0,10.0,315,7.07,5.03
2018-07-27 23:25:00,0.43,55.57,0.59,288.06,1009.77,,70.51,0,10.0,317,7.02,4.96
2018-07-27 23:30:00,0.43,55.59,0.59,288.07,1009.78,,70.44,0,10.0,319,6.97,4.9
2018-07-27 23:35:00,0.44,55.62,0.6,288.08,1009.79,,70.36,0,10.0,321,6.92,4.84
2018-07-27 23:40:00,0.45,55.64,0.6,288.08,1009.8,,70.28,0,10.0,323,6.86,4.79
2018-07-27 23:45:00,0.46,55.67,0.6,288.09,1009.82,,70.21,0,10.0,325,6.81,4.74
2018-07-27 23:50:00,0.47,55.69,0.6,288.1,1009.83,,70.13,0,10.0,327,6.76,4.7
2018-07-27 23:55:00,0.48,55.71,0.6,288.1,1009.84,,70.06,0,10.0,329,6.71,4.66
2018-07-28 00:00:00,0.49,55.73,0.61,288.11,1009.85,,69.98,0,10.0,331,6.65,4.63
2018-07-28 00:05:00,0.49,55.76,0.61,288.12,1009.86,,69.76,0,10.0,330,6.59,4.53
2018-07-28 00:10:00,0.49,55.79,0.62,288.14,1009.87,,69.54,0,10.0,329,6.52,4.42
2018-07-28 00:15:00,0.49,55.82,0.62,288.15,1009.87,,69.33,0,10.0,329,6.46,4.32
2018-07-28 00:20:00,0.49,55.85,0.63,288.16,1009.88,,69.11,0,10.0,328,6.39,4.22
2018-07-28 00:25:00,0.5,55.87,0.63,288.17,1009.89,,68.89,0,10.0,327,6.33,4.12
2018-07-28 00:30:00,0.5,55.89,0.64,288.19,1009.9,,68.67,0,10.0,326,6.26,4.02
2018-07-28 00:35:00,0.5,55.91,0.64,288.2,1009.91,,68.45,0,10.0,325,6.2,3.93
2018-07-28 00:40:00,0.5,55.93,0.65,288.21,1009.91,,68.23,0,10.0,324,6.13,3.83
2018-07-28 00:45:00,0.5,55.94,0.65,288.22,1009.92,,68.02,0,10.0,323,6.06,3.73
2018-07-28 00:50:00,0.51,55.95,0.66,288.24,1009.93,,67.8,0,10.0,322,6,3.64
2018-07-28 00:55:00,0.51,55.96,0.66,288.25,1009.94,,67.58,0,10.0,321,5.93,3.55
2018-07-28 01:00:00,0.51,55.97,0.67,288.26,1009.94,,67.36,0,10.0,319,5.87,3.46
2018-07-28 01:05:00,0.5,56.46,0.68,288.28,1009.93,,67.38,0,9.81,315,6.38,3.97
2018-07-28 01:10:00,0.5,56.93,0.69,288.29,1009.93,,67.41,0,9.44,311,6.9,4.51
2018-07-28 01:15:00,0.49,57.4,0.7,288.3,1009.92,,67.43,0,9.08,308,7.41,5.06
2018-07-28 01:20:00,0.49,57.86,0.71,288.32,1009.91,,67.45,0,8.72,306,7.92,5.61
2018-07-28 01:25:00,0.48,58.32,0.72,288.33,1009.9,,67.48,0,8.36,304,8.44,6.18
2018-07-28 01:30:00,0.48,58.77,0.74,288.34,1009.89,,67.5,0,8.0,302,8.95,6.75
2018-07-28 01:35:00,0.47,59.21,0.75,288.36,1009.88,,67.52,0,7.63,301,9.47,7.33
2018-07-28 01:40:00,0.47,59.65,0.76,288.37,1009.87,,67.57,0,7.27,300,9.98,7.91
2018-07-28 01:45:00,0.46,60.09,0.77,288.38,1009.86,,67.64,0,6.91,299,10.49,8.49
2018-07-28 01:50:00,0.46,60.52,0.78,288.4,1009.86,,67.72,0,6.55,298,11.01,9.07
2018-07-28 01:55:00,0.45,60.94,0.79,288.41,1009.85,,67.8,0,6.19,297,11.52,9.66
2018-07-28 02:00:00,0.44,61.36,0.8,288.43,1009.84,,67.88,0,5.83,297,12.04,10.25
2018-07-28 02:05:00,0.45,61.22,0.8,288.46,1009.8,,67.78,0,5.89,298,11.58,9.69
2018-07-28 02:10:00,0.45,61.07,0.8,288.5,1009.76,,67.68,0,5.96,298,11.12,9.14
2018-07-28 02:15:00,0.46,60.93,0.8,288.54,1009.72,,67.58,0,6.02,299,10.67,8.58
2018-07-28 02:20:00,0.46,60.78,0.8,288.58,1009.69,,67.48,0,6.09,300,10.21,8.03
2018-07-28 02:25:00,0.47,60.64,0.79,288.62,1009.65,,67.38,0,6.15,301,9.76,7.49
2018-07-28 02:30:00,0.47,60.49,0.79,288.66,1009.61,,67.28,0,6.22,303,9.3,6.94
2018-07-28 02:35:00,0.47,60.35,0.79,288.7,1009.57,,67.18,0,6.28,304,8.85,6.4
2018-07-28 02:40:00,0.48,60.2,0.79,288.73,1009.53,,67.08,0,6.35,306,8.39,5.87
2018-07-28 02:45:00,0.48,60.05,0.79,288.77,1009.49,,66.98,0,6.41,308,7.94,5.35
2018-07-28 02:50:00,0.49,59.91,0.79,288.81,1009.46,,66.88,0,6.48,311,7.48,4.83
2018-07-28 02:55:00,0.49,59.76,0.78,288.85,1009.42,,66.78,0,6.54,315,7.02,4.33
2018-07-28 03:00:00,0.5,59.62,0.78,288.89,1009.38,,66.68,0,6.61,319,6.57,3.84
2018-07-28 03:05:00,0.5,59.77,0.79,289.06,1009.37,,66.66,0,6.6,326,6.6,3.78
2018-07-28 03:10:00,0.5,59.92,0.79,289.23,1009.35,,66.64,0,6.6,333,6.64,3.77
2018-07-28 03:15:00,0.5,60.08,0.8,289.39,1009.34,,66.62,0,6.59,340,6.68,3.81
2018-07-28 03:20:00,0.5,60.23,0.8,289.56,1009.33,,66.6,0,6.59,346,6.71,3.92
2018-07-28 03:25:00,0.5,60.38,0.81,289.73,1009.32,,66.58,0,6.59,353,6.75,4.07
2018-07-28 03:30:00,0.5,60.53,0.81,289.9,1009.3,,66.56,0,6.58,359,6.78,4.27
2018-07-28 03:35:00,0.5,60.67,0.82,290.07,1009.29,,66.54,0,6.58,4,6.82,4.5
2018-07-28 03:40:00,0.5,60.82,0.83,290.23,1009.28,,66.52,0,6.58,8,6.86,4.77
2018-07-28 03:45:00,0.5,60.97,0.83,290.4,1009.27,,66.5,0,6.57,13,6.89,5.07
2018-07-28 03:50:00,0.5,61.11,0.84,290.57,1009.25,,66.48,0,6.57,16,6.93,5.39
2018-07-28 03:55:00,0.5,61.25,0.84,290.74,1009.24,,66.46,0,6.56,19,6.96,5.74
2018-07-28 04:00:00,0.5,61.4,0.85,290.91,1009.23,,66.44,0,6.56,22,7,6.09
2018-07-28 04:05:00,0.51,60.96,0.84,290.95,1009.22,,66.11,0,6.83,21,6.96,6.1
2018-07-28 04:10:00,0.53,60.53,0.84,290.99,1009.21,,65.79,0,7.1,20,6.92,6.1
2018-07-28 04:15:00,0.54,60.09,0.83,291.03,1009.19,,65.47,0,7.38,18,6.88,6.11
2018-07-28 04:20:00,0.55,59.66,0.83,291.08,1009.18,,65.14,0,7.65,17,6.84,6.13
2018-07-28 04:25:00,0.56,59.22,0.82,291.12,1009.17,,64.82,0,7.92,15,6.8,6.14
2018-07-28 04:30:00,0.58,58.78,0.82,291.16,1009.16,,64.51,0,8.19,14,6.76,6.16
2018-07-28 04:35:00,0.59,58.35,0.81,291.2,1009.15,,64.23,0,8.46,13,6.72,6.19
2018-07-28 04:40:00,0.6,57.91,0.81,291.25,1009.14,,63.96,0,8.73,11,6.68,6.22
2018-07-28 04:45:00,0.61,57.47,0.8,291.29,1009.13,,63.69,0,9.0,10,6.64,6.25
2018-07-28 04:50:00,0.63,57.03,0.8,291.33,1009.12,,63.41,0,9.28,9,6.6,6.28
2018-07-28 04:55:00,0.64,56.59,0.79,291.37,1009.11,,63.14,0,9.55,7,6.56,6.32
2018-07-28 05:00:00,0.65,56.15,0.79,291.42,1009.1,,62.87,0,9.82,6,6.51,6.36
2018-07-28 05:05:00,0.65,56.14,0.78,291.45,1009.09,,62.95,0,9.83,6,6.19,6.01
2018-07-28 05:10:00,0.64,56.13,0.78,291.49,1009.08,,63.02,0,9.84,6,5.87,5.67
2018-07-28 05:15:00,0.64,56.11,0.78,291.52,1009.07,,63.1,0,9.85,6,5.55,5.32
2018-07-28 05:20:00,0.63,56.1,0.78,291.56,1009.06,,63.18,0,9.85,7,5.23,4.98
2018-07-28 05:25:00,0.63,56.09,0.77,291.6,1009.05,,63.26,0,9.86,7,4.91,4.63
2018-07-28 05:30:00,0.62,56.07,0.77,291.63,1009.04,,63.33,0,9.87,7,4.59,4.29
2018-07-28 05:35:00,0.62,56.06,0.77,291.67,1009.03,,63.41,0,9.88,7,4.27,3.94
2018-07-28 05:40:00,0.61,56.04,0.77,291.7,1009.02,,63.49,0,9.89,8,3.95,3.59
2018-07-28 05:45:00,0.61,56.03,0.76,291.74,1009.01,,63.56,0,9.9,8,3.63,3.25
2018-07-28 05:50:00,0.6,56.01,0.76,291.77,1009.0,,63.64,0,9.91,9,3.31,2.9
2018-07-28 05:55:00,0.6,56.0,0.76,291.81,1008.99,,63.72,0,9.92,9,2.99,2.56
2018-07-28 06:00:00,0.6,55.98,0.76,291.85,1008.99,,63.8,0,9.93,10,2.67,2.21
2018-07-28 06:05:00,0.59,55.99,0.76,291.87,1008.99,,63.82,0,9.93,5,2.69,1.98
2018-07-28 06:10:00,0.59,56.01,0.76,291.88,1009.0,,63.85,0,9.93,358,2.7,1.77
2018-07-28 06:15:00,0.59,56.02,0.76,291.9,1009.01,,63.87,0,9.93,350,2.72,1.58
2018-07-28 06:20:00,0.59,56.04,0.76,291.92,1009.02,,63.9,0,9.94,340,2.74,1.44
2018-07-28 06:25:00,0.58,56.05,0.76,291.94,1009.03,,63.93,0,9.94,328,2.76,1.35
2018-07-28 06:30:00,0.58,56.06,0.76,291.96,1009.04,,63.95,0,9.94,315,2.78,1.33
2018-07-28 06:35:00,0.58,56.08,0.76,291.98,1009.04,,63.98,0,9.94,302,2.8,1.38
2018-07-28 06:40:00,0.58,56.09,0.75,292,1009.05,,64.0,0,9.95,290,2.82,1.49
2018-07-28 06:45:00,0.57,56.11,0.75,292.02,1009.06,,64.03,0,9.95,281,2.84,1.65
2018-07-28 06:50:00,0.57,56.12,0.75,292.04,1009.07,,64.06,0,9.95,273,2.86,1.84
2018-07-28 06:55:00,0.57,56.13,0.75,292.06,1009.08,,64.08,0,9.95,267,2.88,2.07
2018-07-28 07:00:00,0.56,56.15,0.75,292.07,1009.09,,64.11,0,9.96,262,2.9,2.31
2018-07-28 07:05:00,0.56,56.26,0.75,292.09,1009.09,,64.3,0,9.96,269,2.99,2.31
2018-07-28 07:10:00,0.55,56.37,0.75,292.1,1009.09,,64.48,0,9.96,276,3.07,2.34
2018-07-28 07:15:00,0.54,56.48,0.75,292.11,1009.1,,64.67,0,9.96,282,3.16,2.41
2018-07-28 07:20:00,0.53,56.59,0.75,292.12,1009.1,,64.86,1,9.96,288,3.25,2.5
2018-07-28 07:25:00,0.52,56.7,0.74,292.13,1009.1,,65.05,1,9.96,294,3.34,2.62
2018-07-28 07:30:00,0.52,56.81,0.74,292.14,1009.11,,65.24,1,9.96,299,3.42,2.76
2018-07-28 07:35:00,0.51,56.92,0.74,292.16,1009.11,,65.42,1,9.96,303,3.51,2.92
2018-07-28 07:40:00,0.5,57.03,0.74,292.17,1009.12,,65.61,1,9.96,307,3.6,3.09
2018-07-28 07:45:00,0.49,57.14,0.74,292.18,1009.12,,65.8,1,9.96,311,3.68,3.28
2018-07-28 07:50:00,0.48,57.25,0.73,292.19,1009.12,,65.99,1,9.96,314,3.77,3.48
2018-07-28 07:55:00,0.47,57.36,0.73,292.2,1009.13,,66.18,1,9.96,317,3.86,3.69
2018-07-28 08:00:00,0.47,57.47,0.73,292.21,1009.13,,66.36,1,9.96,319,3.95,3.91
2018-07-28 08:05:00,0.47,57.43,0.72,292.21,1009.11,,66.66,1,9.98,320,3.99,3.91
2018-07-28 08:10:00,0.47,57.39,0.71,292.2,1009.09,,66.95,1,9.99,321,4.04,3.9
2018-07-28 08:15:00,0.48,57.34,0.71,292.19,1009.07,,67.24,1,10.0,321,4.08,3.9
2018-07-28 08:20:00,0.48,57.29,0.7,292.18,1009.06,,67.54,1,10.0,322,4.13,3.9
2018-07-28 08:25:00,0.49,57.23,0.69,292.18,1009.04,,67.83,1,10.0,322,4.18,3.89
2018-07-28 08:30:00,0.49,57.17,0.68,292.17,1009.02,,68.12,1,10.0,323,4.22,3.89
2018-07-28 08:35:00,0.49,57.11,0.67,292.16,1009.0,,68.42,1,10.0,324,4.27,3.89
2018-07-28 08:40:00,0.5,57.04,0.66,292.15,1008.98,,68.71,2,10.0,324,4.31,3.89
2018-07-28 08:45:00,0.5,56.97,0.66,292.15,1008.96,,69.0,2,10.0,325,4.36,3.88
2018-07-28 08:50:00,0.5,56.89,0.65,292.14,1008.94,,69.3,2,10.0,326,4.4,3.88
2018-07-28 08:55:00,0.51,56.8,0.64,292.13,1008.92,,69.59,2,10.0,326,4.45,3.88
2018-07-28 09:00:00,0.51,56.72,0.63,292.12,1008.9,,69.88,2,10.0,327,4.5,3.88
2018-07-28 09:05:00,0.52,57.07,0.64,292.19,1008.88,,69.73,2,9.91,326,4.51,3.7
2018-07-28 09:10:00,0.53,57.41,0.65,292.26,1008.86,,69.58,2,9.64,325,4.52,3.52
2018-07-28 09:15:00,0.54,57.75,0.66,292.32,1008.83,,69.43,2,9.37,324,4.53,3.34
2018-07-28 09:20:00,0.55,58.08,0.68,292.39,1008.81,,69.27,2,9.1,323,4.54,3.16
2018-07-28 09:25:00,0.56,58.4,0.69,292.46,1008.79,,69.12,2,8.83,322,4.56,2.98
2018-07-28 09:30:00,0.57,58.72,0.7,292.53,1008.76,,68.97,3,8.57,321,4.57,2.81
2018-07-28 09:35:00,0.58,59.02,0.71,292.59,1008.74,,68.82,3,8.3,319,4.58,2.63
2018-07-28 09:40:00,0.59,59.33,0.72,292.66,1008.72,,68.67,3,8.03,317,4.59,2.46
2018-07-28 09:45:00,0.6,59.62,0.73,292.73,1008.69,,68.51,3,7.76,315,4.61,2.29
2018-07-28 09:50:00,0.61,59.91,0.74,292.79,1008.67,,68.4,3,7.49,313,4.62,2.12
2018-07-28 09:55:00,0.62,60.19,0.76,292.86,1008.65,,68.28,3,7.23,310,4.63,1.96
2018-07-28 10:00:00,0.63,60.46,0.77,292.93,1008.62,,68.17,3,6.96,306,4.64,1.81
2018-07-28 10:05:00,0.6,60.3,0.75,293.01,1008.58,,68.75,4,7.23,302,4.63,1.97
